TUITIONFEE_IN,TUITIONFEE_OUT,GRAD_DEBT_MDN,RET_FT4,C100_4,PCTPELL,UGDS,MD_EARN_WNE_P10,REGION_Mid East,REGION_Great Lakes,REGION_Plains,REGION_Southeast,REGION_Southwest,REGION_Rocky Mountains,REGION_Far West,REGION_Outlying Areas,LOCALE_City: Midsize,LOCALE_City: Small,LOCALE_Suburb: Large,LOCALE_Suburb: Midsize,LOCALE_Suburb: Small,LOCALE_Town: Fringe,LOCALE_Town: Distant,LOCALE_Town: Remote,LOCALE_Rural: Fringe,LOCALE_Rural: Distant,LOCALE_Rural: Remote,CONTROL_Private Non-Profit,CONTROL_Private For-Profit
0.694169683716995,0.45846796728908534,0.9321652443509475,0.5927887336725777,-2.0007897317642716,0.4735,-0.6561788643623734,61824.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7328018016338216,0.5143448362576005,-0.5848447837050905,0.7836574731337916,0.023180725072189354,0.1938,-0.3832041197260439,57106.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.3784196135168143,1.4481559712306757,-0.818230941867558,0.9970116848248268,1.3906194715318476,0.1303,0.856370059435278,78349.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.17993677060397,1.1610736054691866,-0.29311208600200633,-0.33670113197175383,-0.6353648862566891,0.2938,-0.9488909532441611,76419.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0982124257288923,1.0428688381314506,0.6868763921221942,-0.0129400981405333,-0.15555298442456267,0.5515,-0.3139824784329492,72379.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.6737259936311875,-1.5200341611818817,0.4653929280260127,-1.595029216615895,0.841327986853097,0.2553,1.1088054759728678,67548.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4792374630643559,1.5939772741419973,-0.001379388298922081,0.9251426095840478,1.4359322429535595,0.1595,-0.2687529525425318,75951.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.2949992644268526,1.3274981308957732,0.9321652443509475,-0.0929329873149404,0.4244504897733483,0.3068,-0.5960470928569047,58152.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7071676494921489,0.4772680142354937,-0.001379388298922081,-0.4507885978185497,0.11884102029580326,0.4288,-1.2717354983444535,49697.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.6671738629294877,0.4194216498159226,1.048858323432181,0.9464029536757251,-0.19482405299004638,0.3337,-0.853555809143635,70484.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.2906940678222123,1.321271164331861,-0.818230941867558,1.018834952889309,0.08208732792041465,0.343,0.19992367689488907,78445.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5490935424293544,1.695015974679616,0.11764755236393629,0.8404386256748474,1.598051269595684,0.1961,0.2920689011399917,82939.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.9602295128803437,0.8432925902609132,-0.003713249880546755,0.8480365564838153,1.2501498801245414,0.2273,0.1700505544606399,63998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4546711235822158,1.5584449190369796,-2.619505310565481,1.5075245068420917,1.4097515305765707,0.1853,-0.36686457207836615,77779.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.3462386439419802,1.4016099386242271,0.6987790861884801,0.5256985563090271,0.8896616097029231,0.3511,-0.1630517243400761,72690.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.327769968238616,-0.6922765335254704,-1.8684686535986612,1.138204819800862,0.6726637821167253,0.3142,2.1375128921229702,64909.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
