TUITIONFEE_IN,TUITIONFEE_OUT,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,ST_FIPS,REGION,LOCALE,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,OTHEREXPENSE_FAM,CONTROL,PREDDEG,ADM_RATE,UGDS,LOCALE2,PCTPELL,PCTFLOAN,ENDOWBEGIN,ENDOWEND,STUFACR,SAT_AVG,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
31920.0,31920.0,,33596.0,,,,,,27383.0,30342.0,29440.0,35407.0,36448.0,29.0,4.0,11.0,1200.0,15000.0,7212.0,12375.0,12688.0,9418.0,2.0,3.0,0.7513,274.0,,0.2879,0.6818,137232750.0,129667293.0,9.0,1150.0,0.7547,0.630331754,0.816593886,0.897368421,PS,17755.0,12500.0,15500.0,15750.0,137047.0,31800.0,98569.0,155836.0,147900.0,116360.0,29200.0,50767.0,137986.0,139700.0,0.6509,University of Health Sciences and Pharmacy in St. Louis,Saint Louis,0.6321,0.7713
28320.0,28320.0,,21082.0,,,,,,22672.0,18056.0,20785.0,21889.0,21292.0,29.0,4.0,32.0,1500.0,8952.0,2000.0,7884.0,2000.0,2000.0,2.0,3.0,0.9972,1339.0,,0.3513,0.4706,36764343.0,35219605.0,10.0,1084.0,0.5121,0.453910615,0.507565337,0.544885178,0.705047319,20957.0,14518.0,13982.0,14000.0,43112.0,8800.0,28512.0,67324.0,66500.0,38855.0,7800.0,26132.0,56137.0,53200.0,0.5114,Southwest Baptist University,Bolivar,0.6642,0.5059
28200.0,28200.0,,23277.0,,,,,,16807.0,22376.0,22100.0,27781.0,26927.0,29.0,4.0,12.0,1240.0,13098.0,4595.0,13324.0,4595.0,4595.0,2.0,3.0,0.9155,353.0,,0.4171,0.6283,53919550.0,56689943.0,7.0,1104.0,0.4651,0.483606557,0.331707317,0.529661017,0.628,27000.0,23750.0,22500.0,14000.0,43071.0,4200.0,26214.0,64594.0,63700.0,36778.0,7400.0,21534.0,49679.0,51600.0,0.0078,Stephens College,Columbia,0.7105,0.5344
9496.0,9496.0,14532.0,,11453.0,11371.0,13576.0,18253.0,19562.0,,,,,,29.0,4.0,13.0,684.0,11486.0,5616.0,11486.0,5616.0,5616.0,1.0,3.0,0.785,6588.0,,0.2942,0.345,97524500.0,105327222.0,20.0,1018.0,0.5568,0.419307655,0.428383706,0.52059387,0.691501746,21500.0,13998.0,14040.0,15000.0,44030.0,12500.0,29197.0,63909.0,70700.0,38150.0,9900.0,25521.0,54054.0,52900.0,0.3917,Southeast Missouri State University,Cape Girardeau,0.7585,0.5579
9024.0,17928.0,17502.0,,12238.0,13195.0,16688.0,18590.0,19887.0,,,,,,29.0,4.0,12.0,1200.0,10230.0,4594.0,9724.0,6410.0,6410.0,1.0,3.0,0.9105,13407.0,,0.2134,0.3108,,,21.0,1119.0,0.5733,0.483602545,0.519490071,0.568372232,0.715092564,21992.0,15750.0,15750.0,17000.0,49827.0,12600.0,33755.0,71692.0,73500.0,40553.0,10800.0,28001.0,57464.0,54100.0,0.4166,Missouri State University-Springfield,Springfield,0.793,0.6073
62982.0,62982.0,,22117.0,,,,,,4391.0,2321.0,1863.0,19344.0,42712.0,29.0,4.0,21.0,1264.0,20778.0,3464.0,20778.0,3464.0,5629.0,2.0,3.0,0.1196,7897.0,,0.1589,0.1426,12242758000.0,11489314000.0,7.0,1530.0,0.9445,0.876923077,0.909698997,0.852970796,0.895784543,17500.0,9459.0,9500.0,17415.0,86182.0,20200.0,60733.0,137446.0,154300.0,78073.0,12600.0,49600.0,111948.0,106900.0,0.8731,Washington University in St Louis,Saint Louis,0.959,0.9348
30730.0,30730.0,,26196.0,,,,,,21696.0,22251.0,24193.0,26857.0,30453.0,29.0,4.0,21.0,1000.0,12820.0,8558.0,13200.0,11774.0,11774.0,2.0,3.0,0.5799,2180.0,,0.2804,0.4392,143951186.0,86049370.0,15.0,1145.0,0.6106,0.432214765,0.52513369,0.481331988,0.585267407,23000.0,19500.0,18400.0,16750.0,50876.0,9500.0,32114.0,75788.0,81100.0,39656.0,8200.0,23973.0,58319.0,64100.0,0.4951,Webster University,Saint Louis,0.7679,0.5777
34188.0,34188.0,,26111.0,,,,,,22825.0,23593.0,24412.0,26042.0,29055.0,29.0,4.0,32.0,1100.0,12142.0,4676.0,12142.0,4676.0,6988.0,2.0,3.0,0.7758,592.0,,0.3967,0.6754,51591885.0,59331135.0,10.0,1083.0,0.5747,0.405,0.482300885,0.633027523,0.774891775,27000.0,15638.0,17875.0,19598.0,52199.0,20900.0,35548.0,77814.0,81200.0,40992.0,9900.0,29837.0,57409.0,51600.0,0.477,Westminster College,Fulton,0.6335,0.5356
19890.0,19890.0,,16602.0,,,,,,9227.0,7862.0,11954.0,17573.0,23742.0,29.0,4.0,21.0,800.0,11381.0,3868.0,13633.0,4600.0,4600.0,2.0,3.0,0.3429,868.0,,0.2791,0.7985,64442101.0,65347758.0,10.0,1114.0,0.6162,0.698795181,0.659574468,0.748560461,0.85106383,24498.0,18131.0,19500.0,19500.0,59268.0,12600.0,43279.0,84654.0,74200.0,54197.0,13000.0,35974.0,72659.0,64500.0,0.5303,William Jewell College,Liberty,0.7654,0.6531
28860.0,28860.0,,22270.0,,,,,,19042.0,19587.0,21217.0,25359.0,25809.0,29.0,4.0,32.0,1300.0,12402.0,7915.0,8925.0,7915.0,7915.0,2.0,3.0,0.7449,1061.0,,0.3034,0.5019,23002509.0,18803282.0,11.0,,0.5699,0.54,0.582142857,0.638132296,0.704467354,21983.0,12683.0,14548.0,15010.0,42401.0,10600.0,29832.0,62939.0,65500.0,39265.0,10800.0,27761.0,51733.0,52500.0,0.4922,William Woods University,Fulton,0.7371,0.5526
40352.0,40352.0,,24842.0,,,,,,18986.0,16302.0,18494.0,24393.0,29023.0,30.0,7.0,13.0,800.0,11624.0,3268.0,11624.0,3268.0,2410.0,2.0,3.0,0.7264,1052.0,,0.1804,0.4489,65990770.0,70468918.0,11.0,1170.0,0.6633,0.650847458,0.58778626,0.769825919,0.85106383,25757.0,19500.0,21000.0,21500.0,61772.0,11800.0,41237.0,82374.0,81400.0,43507.0,10900.0,29733.0,64188.0,64300.0,0.5408,Carroll College,Helena,0.8108,0.677
6706.0,21347.0,15044.0,,12147.0,13297.0,15803.0,18067.0,18473.0,,,,,,30.0,7.0,12.0,1700.0,9800.0,5490.0,9800.0,5490.0,5490.0,1.0,3.0,,2710.0,,0.2647,0.2955,29957268.0,32590556.0,14.0,,0.282,0.233712513,0.211573237,0.530003727,0.715083799,18209.0,10296.0,9953.0,10250.0,44296.0,6800.0,25006.0,65133.0,68200.0,39531.0,6800.0,25590.0,56577.0,60200.0,0.1497,Montana State University Billings,Billings,0.557,0.2762
29018.0,29018.0,,20907.0,,,,,,16227.0,19896.0,15173.0,25482.0,25724.0,30.0,7.0,13.0,1000.0,10500.0,4000.0,8000.0,6000.0,4000.0,2.0,3.0,0.642,527.0,,0.3103,0.457,19039727.0,19477568.0,7.0,985.0,0.4674,0.325,0.355371901,0.509803922,0.611111111,18750.0,12407.0,14250.0,10076.0,48296.0,5100.0,30699.0,69928.0,53700.0,37734.0,5400.0,26527.0,57917.0,54700.0,0.2935,University of Providence,Great Falls,0.701,0.5521
8050.0,24730.0,16240.0,,11327.0,13539.0,16138.0,17361.0,19093.0,,,,,,30.0,7.0,33.0,1260.0,11530.0,4048.0,11530.0,4048.0,2968.0,1.0,3.0,0.899,1428.0,,0.2136,0.4148,47611239.0,57257465.0,13.0,1126.0,0.5805,0.409586057,0.369047619,0.537313433,0.774919614,18750.0,10500.0,9361.0,9724.0,54329.0,10300.0,31114.0,82037.0,103700.0,48356.0,9000.0,29145.0,73735.0,81900.0,0.3559,Montana Technological University,Butte,0.7622,0.5909
8083.0,31337.0,20593.0,,16713.0,17165.0,20572.0,23456.0,23771.0,,,,,,30.0,7.0,13.0,1450.0,13446.0,3692.0,13446.0,3692.0,3692.0,1.0,3.0,0.8683,14472.0,,0.1673,0.3244,252592976.0,288525485.0,18.0,1154.0,0.5735,0.431882879,0.5,0.643239901,0.802190722,22500.0,15538.0,14175.0,12018.0,53263.0,9700.0,31991.0,78911.0,84200.0,44757.0,9000.0,29406.0,66899.0,62300.0,0.3605,Montana State University,Bozeman,0.7789,0.563
8152.0,31622.0,17118.0,,14521.0,15563.0,17795.0,18911.0,20648.0,,,,,,30.0,7.0,13.0,1100.0,12192.0,3784.0,12192.0,4572.0,4572.0,1.0,3.0,0.956,7079.0,,0.2751,0.4193,253875055.0,255120279.0,18.0,1190.0,0.4544,0.280972417,0.339872068,0.522580645,0.716157205,22400.0,16355.0,15000.0,13000.0,44511.0,9000.0,25532.0,67661.0,74900.0,35729.0,7500.0,22049.0,51250.0,58300.0,0.3084,The University of Montana,Missoula,0.7599,0.5062
6269.0,19385.0,14164.0,,11283.0,11704.0,14599.0,17049.0,17363.0,,,,,,30.0,7.0,33.0,1400.0,7026.0,3200.0,7026.0,3200.0,3200.0,1.0,3.0,,787.0,,0.297,0.2795,9950113.0,11147138.0,13.0,,0.4233,0.224431818,0.344,0.586720867,0.778242678,18500.0,10250.0,8970.0,12000.0,49505.0,8200.0,28299.0,78174.0,71200.0,45045.0,6500.0,28323.0,67817.0,61700.0,0.2308,Montana State University-Northern,Havre,0.6932,0.3875
33252.0,33252.0,,18508.0,,,,,,15604.0,15016.0,15553.0,16833.0,23838.0,30.0,7.0,12.0,1400.0,9576.0,4070.0,9574.0,4070.0,4070.0,2.0,3.0,0.7288,790.0,,0.3172,0.5633,37071580.0,40587952.0,12.0,1093.0,0.4675,0.442804428,0.417322835,0.594704684,0.741935484,26000.0,12500.0,12500.0,12000.0,49036.0,9200.0,32236.0,73711.0,97200.0,41783.0,6300.0,28897.0,59760.0,62200.0,0.3211,Rocky Mountain College,Billings,0.6385,0.5272
6430.0,19038.0,16669.0,,15093.0,15286.0,16516.0,18511.0,18898.0,,,,,,30.0,7.0,33.0,1200.0,9104.0,4978.0,9104.0,4978.0,4978.0,1.0,3.0,0.995,1271.0,,0.3539,0.3216,10610167.0,7622343.0,15.0,,0.4945,0.24205379,0.347457627,0.545454546,0.670103093,21000.0,12137.0,11000.0,12000.0,43229.0,8400.0,27972.0,61326.0,63800.0,37252.0,6200.0,24905.0,50254.0,50400.0,0.3452,The University of Montana-Western,Dillon,0.7917,0.405
8886.0,8886.0,,28345.0,,,,,,28018.0,28266.0,27636.0,30117.0,32115.0,31.0,4.0,21.0,1833.0,10683.0,3924.0,15383.0,3924.0,3924.0,2.0,3.0,,10426.0,,0.2891,0.2415,96628759.0,106319108.0,17.0,,0.5588,0.492788462,0.534050179,0.456941604,0.588932806,20000.0,10500.0,11779.0,11108.0,61289.0,18200.0,39416.0,93809.0,100600.0,57732.0,13600.0,37737.0,81260.0,92100.0,0.1765,Bellevue University,Bellevue,0.5118,0.2642
15168.0,15168.0,,15928.0,,,,,,13568.0,20962.0,20150.0,12637.0,18462.0,31.0,4.0,11.0,814.0,7864.0,2676.0,9260.0,2996.0,2892.0,2.0,3.0,0.6429,611.0,,0.3043,0.7068,5762459.0,5610980.0,18.0,,0.75,0.665158371,0.70212766,0.666026871,0.74789916,23716.0,24508.0,19500.0,18515.0,64876.0,21300.0,46975.0,87488.0,71800.0,62339.0,21000.0,46594.0,78047.0,69900.0,0.5185,Clarkson College,Omaha,0.7692,0.68
20070.0,20070.0,,25884.0,,,,,,26673.0,22110.0,25252.0,26356.0,26339.0,31.0,4.0,11.0,1200.0,,,9891.0,6480.0,6480.0,2.0,3.0,0.6291,534.0,,0.2124,0.5819,8777439.0,7828803.0,9.0,,0.7547,0.725806452,0.678832117,0.776470588,0.865168539,24985.0,24209.0,19979.0,22474.0,70845.0,19500.0,51898.0,90460.0,82900.0,66305.0,24900.0,46937.0,79215.0,61000.0,0.5577,Bryan College of Health Sciences,Lincoln,0.8065,0.6977
8078.0,8078.0,13308.0,,10639.0,10954.0,13550.0,15009.0,15418.0,,,,,,31.0,4.0,33.0,1300.0,9248.0,4512.0,9248.0,4512.0,2912.0,1.0,3.0,,1634.0,,0.3587,0.5295,25122433.0,27881454.0,15.0,,0.3807,0.379251701,0.396638655,0.560041408,0.728045326,18875.0,9500.0,11813.0,12000.0,47002.0,9700.0,30481.0,65068.0,75000.0,39139.0,8800.0,26327.0,53306.0,58100.0,0.2589,Chadron State College,Chadron,0.6975,0.4019
39330.0,39330.0,,24016.0,,,,,,19320.0,20192.0,21880.0,24197.0,26363.0,31.0,4.0,32.0,1070.0,10350.0,2700.0,10350.0,2700.0,1960.0,2.0,3.0,0.9004,1270.0,,0.1136,0.2661,63865774.0,70806731.0,14.0,1148.0,0.6408,0.604719764,0.61971831,0.7582038,0.829479769,25750.0,14250.0,19500.0,19500.0,52415.0,8700.0,34805.0,70805.0,68500.0,44527.0,10700.0,30785.0,57713.0,53500.0,0.4684,Concordia University-Nebraska,Seward,0.7761,0.5937
47000.0,47000.0,,32380.0,,,,,,21202.0,22604.0,25659.0,31439.0,35861.0,31.0,4.0,11.0,1200.0,12790.0,2800.0,11830.0,2800.0,2800.0,2.0,3.0,0.7231,4231.0,,0.0524,0.4455,690797000.0,745399000.0,10.0,1296.0,0.8052,0.742346939,0.795264624,0.783391004,0.851923077,25000.0,24950.0,22000.0,20000.0,73911.0,22800.0,51701.0,108608.0,123300.0,63090.0,16100.0,42380.0,85255.0,82100.0,0.7333,Creighton University,Omaha,0.9218,0.7887
40491.0,40491.0,,28071.0,,,,,,24496.0,21092.0,25256.0,22691.0,31980.0,31.0,4.0,32.0,1000.0,11615.0,4730.0,,,,2.0,3.0,0.8953,981.0,,0.2801,0.7735,124287044.0,124564584.0,11.0,,0.5585,0.53256705,0.522678186,0.584168337,0.657731959,25000.0,14575.0,18971.0,21223.0,53316.0,14600.0,37728.0,72174.0,77400.0,46009.0,10800.0,32691.0,60640.0,56000.0,0.5217,Doane University,Crete,0.7238,0.5909
36130.0,36130.0,,21554.0,,,,,,17273.0,18019.0,18749.0,22393.0,25685.0,31.0,4.0,32.0,110.0,11690.0,4310.0,10690.0,4310.0,4310.0,2.0,3.0,0.6987,957.0,,0.2894,0.6387,101507490.0,103044666.0,14.0,,0.5327,0.40625,0.485804416,0.73655914,0.820512821,27000.0,14645.0,15465.0,16750.0,51303.0,12500.0,36199.0,69057.0,77200.0,45590.0,12900.0,32664.0,60363.0,56300.0,0.4673,Hastings College,Hastings,0.678,0.4949
,,,,,,,,,,,,,,31.0,4.0,11.0,,,,,,,2.0,3.0,,25.0,,0.125,0.5,,,8.0,,,,,PS,PS,,,,,48110.0,,40046.0,62697.0,,,,,,,,CHI Health School of Radiologic Technology,Omaha,,
8302.0,14260.0,16488.0,,13187.0,13627.0,14549.0,18575.0,20731.0,,,,,,31.0,4.0,32.0,770.0,11936.0,5078.0,11936.0,5078.0,5078.0,1.0,3.0,0.8579,4130.0,,0.3354,0.3713,68152926.0,74541936.0,13.0,1089.0,0.5975,0.458834413,0.489270386,0.657824934,0.788328388,19500.0,13350.0,12000.0,14230.0,50105.0,12100.0,35587.0,67898.0,72400.0,43241.0,12300.0,30090.0,56446.0,54100.0,0.3795,University of Nebraska at Kearney,Kearney,0.766,0.5841
18173.0,18173.0,,19474.0,,,,,,19264.0,14688.0,17532.0,21381.0,22298.0,31.0,4.0,11.0,1000.0,11296.0,5812.0,14310.0,7384.0,7384.0,2.0,3.0,0.8829,752.0,,0.323,0.6559,13978774.0,13762134.0,12.0,,0.6667,0.64893617,0.794238683,0.725609756,0.799418605,23417.0,23365.0,18750.0,20000.0,65071.0,11300.0,42399.0,86864.0,80300.0,61249.0,21400.0,43572.0,75723.0,66500.0,0.4571,Nebraska Methodist College of Nursing & Allied Health,Omaha,0.7813,0.7273
40270.0,40270.0,,24229.0,,,,,,19899.0,20021.0,24009.0,25764.0,26119.0,31.0,4.0,32.0,1020.0,10562.0,4296.0,7837.0,7021.0,4096.0,2.0,3.0,0.6692,1191.0,,0.2806,0.6515,24810728.0,24331466.0,13.0,1043.0,0.4321,0.441102757,0.414686825,0.557057057,0.729064039,26134.0,15750.0,17500.0,14000.0,52163.0,12600.0,35105.0,71923.0,72600.0,45145.0,11600.0,31192.0,60024.0,55000.0,0.3519,Midland University,Fremont,0.7253,0.4531
8370.0,22358.0,12791.0,,9908.0,10689.0,12407.0,15900.0,17566.0,,,,,,31.0,4.0,11.0,1120.0,11610.0,3874.0,11998.0,3874.0,3874.0,1.0,3.0,0.869,11573.0,,0.331,0.2823,105767803.0,122089440.0,15.0,1120.0,0.475,0.420894401,0.464710253,0.565389958,0.706040269,19000.0,12500.0,12308.0,13500.0,53909.0,13700.0,37105.0,77577.0,79700.0,45494.0,11300.0,31381.0,61445.0,58900.0,0.275,University of Nebraska at Omaha,Omaha,0.7575,0.5583
,,,,,,,,,,,,,,31.0,4.0,11.0,,,,,,,1.0,3.0,,861.0,,0.2212,0.5068,379110376.0,431448517.0,2.0,,,0.906417112,0.936555891,0.869135803,0.894165536,15000.0,15875.0,13875.0,13000.0,76833.0,29300.0,56130.0,103669.0,159300.0,70417.0,32800.0,56302.0,83100.0,113600.0,,University of Nebraska Medical Center,Omaha,,
41658.0,41658.0,,23140.0,,,,,,20377.0,18737.0,19482.0,24859.0,27670.0,31.0,4.0,11.0,1000.0,9982.0,3500.0,12948.0,3500.0,3500.0,2.0,3.0,0.8375,1514.0,,0.296,0.5563,72527000.0,70406000.0,13.0,1209.0,0.6889,0.532467532,0.565922921,0.697566628,0.775462963,26970.0,17750.0,16516.0,17500.0,56405.0,18300.0,41245.0,80584.0,81700.0,47667.0,11700.0,33629.0,68849.0,60900.0,0.5827,Nebraska Wesleyan University,Lincoln,0.7458,0.6629
10108.0,27748.0,17424.0,,11899.0,12714.0,15125.0,19953.0,22012.0,,,,,,31.0,4.0,11.0,1250.0,13856.0,3442.0,13856.0,3442.0,3442.0,1.0,3.0,0.7707,18887.0,,0.2217,0.3373,1196483117.0,1290770134.0,16.0,1191.0,0.6585,0.559575626,0.596423659,0.69406183,0.785071466,21000.0,13500.0,13318.0,15970.0,56887.0,16100.0,40131.0,80043.0,84500.0,47692.0,12700.0,33958.0,65338.0,61600.0,0.4854,University of Nebraska-Lincoln,Lincoln,0.8427,0.6738
8280.0,8280.0,11401.0,,9266.0,8226.0,12899.0,13364.0,15079.0,,,,,,31.0,4.0,43.0,960.0,10016.0,3220.0,10016.0,3220.0,3220.0,1.0,3.0,,1141.0,,0.3376,0.4038,22060201.0,18318221.0,16.0,,0.3772,0.303317536,0.393822394,0.476821192,0.639664805,21875.0,12608.0,14000.0,10691.0,47071.0,11700.0,32708.0,61491.0,66200.0,39150.0,7500.0,23423.0,52854.0,54500.0,0.2719,Peru State College,Peru,0.6273,0.3952
8278.0,8278.0,,18188.0,,,,,,,18188.0,,,,31.0,4.0,33.0,300.0,6367.0,9618.0,9559.0,16018.0,9618.0,2.0,3.0,0.1429,17.0,,0.3636,0.0,,,3.0,,0.6667,,,,,,,,,,,,,,,,,,,1.0,Summit Christian College,Gering,1.0,1.0
23340.0,23340.0,,14986.0,,,,,,9936.0,10749.0,10242.0,19478.0,22739.0,31.0,4.0,11.0,888.0,8650.0,4400.0,13234.0,5452.0,5172.0,2.0,3.0,0.4395,455.0,,0.3692,0.564,25358520.0,26985164.0,7.0,1120.0,0.5941,0.648888889,0.654618474,0.594356261,0.707792208,24250.0,17500.0,15724.0,19000.0,54338.0,11200.0,36095.0,77863.0,69700.0,59339.0,8700.0,40227.0,75594.0,64200.0,0.4851,College of Saint Mary,Omaha,0.6818,0.5811
27990.0,27990.0,,20884.0,,,,,,18778.0,19177.0,16306.0,22595.0,25861.0,31.0,4.0,11.0,1600.0,8000.0,5000.0,12000.0,5000.0,5000.0,2.0,3.0,0.9989,439.0,,0.2438,0.5157,29755906.0,29971816.0,7.0,,0.4586,0.475,0.466981132,0.573863636,0.742424242,27000.0,24500.0,16938.0,16924.0,55045.0,7600.0,35545.0,76202.0,88500.0,43853.0,7900.0,28925.0,62360.0,66200.0,0.2826,Union Adventist University,Lincoln,0.7975,0.5882
7970.0,7970.0,15108.0,,11461.0,11502.0,14607.0,17749.0,17721.0,,,,,,31.0,4.0,32.0,1488.0,9624.0,3690.0,9624.0,3690.0,3690.0,1.0,3.0,,3041.0,,0.2658,0.3751,27892348.0,30124503.0,19.0,,0.557,0.452036794,0.520496894,0.660656793,0.782312925,19000.0,11898.0,11969.0,13624.0,47075.0,12400.0,33248.0,63570.0,66600.0,40857.0,10900.0,27402.0,52824.0,51400.0,0.405,Wayne State College,Wayne,0.7297,0.5111
21600.0,21600.0,,20129.0,,,,,,15941.0,16730.0,18012.0,22335.0,23714.0,31.0,4.0,33.0,300.0,9600.0,3000.0,7620.0,2750.0,2750.0,2.0,3.0,0.4763,443.0,,0.4374,0.7092,21348924.0,22627370.0,11.0,988.0,0.374,0.328671329,0.28057554,0.550522648,0.736842105,21500.0,15510.0,13375.0,12000.0,44130.0,8500.0,26604.0,57149.0,60100.0,36447.0,6500.0,22686.0,49785.0,42800.0,0.2231,York University,York,0.6667,0.3426
18400.0,18400.0,,25857.0,,,,,,14570.0,17323.0,19084.0,27562.0,30198.0,33.0,1.0,43.0,2000.0,16858.0,1450.0,16840.0,3500.0,3500.0,2.0,3.0,0.8998,778.0,,0.2298,0.6859,55606879.0,65763908.0,10.0,,0.6162,0.475,0.585669782,0.732773109,0.825925926,27000.0,12750.0,22543.0,19500.0,46474.0,12900.0,36418.0,65186.0,72600.0,37935.0,12500.0,26966.0,50828.0,66200.0,0.524,Colby-Sawyer College,New London,0.8077,0.6343
65739.0,65739.0,,28619.0,,,,,,2978.0,-377.0,5841.0,13426.0,51575.0,33.0,1.0,33.0,1005.0,19009.0,2040.0,,,,2.0,3.0,0.0623,4367.0,,0.1483,0.1198,8065742786.0,7930125009.0,7.0,1533.0,0.9604,0.87473904,0.923990499,0.842756184,0.866533865,17500.0,7867.0,9449.0,17483.0,97434.0,16900.0,64562.0,189467.0,210500.0,82541.0,15600.0,46267.0,131339.0,132000.0,0.8425,Dartmouth College,Hanover,0.9778,0.9541
44963.0,44963.0,,26906.0,,,,,,22101.0,27002.0,25652.0,28381.0,28583.0,33.0,1.0,42.0,1110.0,15912.0,2200.0,15912.0,3200.0,3200.0,2.0,3.0,0.9019,1055.0,,0.2716,0.7319,21224074.0,20875701.0,13.0,1030.0,0.461,0.428571429,0.498,0.634831461,0.719907407,27000.0,15460.0,19500.0,20500.0,53353.0,10900.0,30187.0,81765.0,70300.0,45563.0,8500.0,30114.0,69435.0,55000.0,0.4286,Franklin Pierce University,Rindge,0.7296,0.4127
23600.0,23600.0,,15922.0,,,,,,16336.0,13011.0,17447.0,13911.0,,33.0,1.0,42.0,700.0,10900.0,2756.0,10900.0,600.0,600.0,2.0,3.0,0.4444,58.0,,0.4576,0.6441,,,12.0,,0.5333,,,0.714285714,PS,,,,,35809.0,,24415.0,47469.0,,,,,,,0.5333,Magdalen College,Warner,0.8,0.5882
41578.0,41578.0,,30299.0,,,,,,25146.0,28253.0,32928.0,30963.0,33142.0,33.0,1.0,42.0,1000.0,17014.0,2000.0,17006.0,2250.0,2750.0,2.0,3.0,0.9574,980.0,,0.419,0.7344,29784827.0,31958910.0,8.0,,0.3109,0.265909091,0.292108363,0.398734177,0.639534884,26000.0,15000.0,17000.0,15250.0,42092.0,9700.0,22889.0,60577.0,63700.0,31050.0,8900.0,14422.0,49510.0,61600.0,0.2648,New England College,Henniker,0.6,0.223
16450.0,16450.0,,33742.0,,,,,,33202.0,32903.0,34048.0,35992.0,36682.0,33.0,1.0,22.0,1500.0,12800.0,9700.0,13326.0,11916.0,11916.0,2.0,3.0,0.9612,156755.0,,0.469,0.5907,54413950.0,58574978.0,24.0,,0.4487,0.22636377,0.302664688,0.434340869,0.697563874,21082.0,7836.0,9999.0,11083.0,50318.0,10000.0,29434.0,75732.0,82800.0,41945.0,9800.0,22001.0,65846.0,61500.0,0.3847,Southern New Hampshire University,Manchester,0.5989,0.3794
19112.0,38882.0,23261.0,,15393.0,16981.0,19283.0,23182.0,27767.0,,,,,,33.0,1.0,31.0,1000.0,13314.0,2650.0,13314.0,2650.0,3200.0,1.0,3.0,0.8687,11230.0,,0.1773,0.5766,442271919.0,473070874.0,16.0,1229.0,0.7645,0.699776429,0.699603437,0.777876896,0.844959267,26814.0,22704.0,22997.0,21801.0,66479.0,16900.0,43635.0,98059.0,89300.0,53671.0,14100.0,36495.0,75175.0,66900.0,0.6903,University of New Hampshire-Main Campus,Durham,0.864,0.7837
14710.0,26186.0,19164.0,,11111.0,14049.0,15816.0,20423.0,24020.0,,,,,,33.0,1.0,32.0,1000.0,13860.0,1500.0,11974.0,1750.0,1500.0,1.0,3.0,0.8909,2680.0,,0.2371,0.6836,51584518.0,56048927.0,16.0,,0.5844,0.538954109,0.627659574,0.70501836,0.775,25749.0,18865.0,19990.0,20500.0,54368.0,13100.0,36042.0,78820.0,71700.0,46649.0,12000.0,29603.0,65176.0,54500.0,0.4989,Keene State College,Keene,0.7847,0.6024
15820.0,35530.0,13302.0,,11812.0,8490.0,10022.0,15191.0,18744.0,,,,,,33.0,1.0,12.0,1000.0,,,13000.0,3500.0,3200.0,1.0,3.0,0.8733,486.0,,0.32,0.4686,1995728.0,2056380.0,9.0,1140.0,0.6508,0.699776429,0.699603437,0.777876896,0.844959267,26814.0,22704.0,22997.0,21801.0,66479.0,16900.0,43635.0,98059.0,89300.0,53671.0,14100.0,36495.0,75175.0,66900.0,0.5098,University of New Hampshire at Manchester,Manchester,0.6818,0.6429
14558.0,25498.0,19685.0,,14051.0,15343.0,18415.0,21660.0,23617.0,,,,,,33.0,1.0,33.0,1410.0,12104.0,2782.0,12104.0,2782.0,4640.0,1.0,3.0,0.9103,3298.0,,0.2563,0.7291,35602208.0,37651881.0,15.0,,0.4743,0.495014245,0.502798507,0.647427293,0.758889853,26000.0,16260.0,16803.0,17750.0,57304.0,12700.0,38335.0,82952.0,68700.0,46466.0,11700.0,28594.0,62940.0,51800.0,0.4065,Plymouth State University,Plymouth,0.713,0.5421
37791.0,37791.0,,27692.0,,,,,,16807.0,20704.0,24462.0,32788.0,30562.0,33.0,1.0,13.0,1400.0,14943.0,2372.0,13029.0,5552.0,5552.0,2.0,3.0,0.8176,1312.0,,0.2731,0.7306,39862999.0,42378881.0,14.0,,0.5871,0.573446328,0.498746867,0.63451087,0.728506787,26956.0,20925.0,20917.0,21000.0,52248.0,13500.0,35475.0,70095.0,75900.0,54599.0,12900.0,37852.0,79452.0,69700.0,0.4886,Rivier University,Nashua,0.7621,0.6145
