TUITIONFEE_IN,TUITIONFEE_OUT,ST_FIPS,REGION,LOCALE,CONTROL,PREDDEG,UGDS,PCTPELL,PCTFLOAN,STUFACR,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
35280.0,35280.0,51.0,5.0,41.0,2.0,3.0,1107.0,0.4085,0.659,12.0,0.5375,0.391891892,0.464566929,26332.0,17500.0,18085.0,19500.0,47385.0,16500.0,30905.0,68854.0,72300.0,39448.0,10800.0,23634.0,49645.0,49300.0,0.4466,Emory & Henry University,Emory,0.6916,0.5164
41860.0,41860.0,51.0,5.0,13.0,2.0,3.0,800.0,0.2691,0.5538,10.0,0.4709,0.434920635,0.484076433,24813.0,15750.0,17033.0,16812.0,54869.0,12600.0,37199.0,79999.0,76000.0,48158.0,9800.0,32473.0,71122.0,65000.0,0.3386,Eastern Mennonite University,Harrisonburg,0.7612,0.563
38320.0,38320.0,51.0,5.0,42.0,2.0,3.0,745.0,0.4651,0.7481,11.0,0.2886,0.293598234,0.309882747,27000.0,14250.0,12697.0,15125.0,44296.0,9900.0,28441.0,59166.0,63000.0,36418.0,9800.0,21817.0,49884.0,46500.0,0.22,Ferrum College,Ferrum,0.586,0.335
13815.0,39397.0,51.0,5.0,21.0,1.0,3.0,27083.0,0.2951,0.3425,16.0,0.6932,0.662478336,0.740972222,19500.0,16000.0,16000.0,15125.0,76343.0,16300.0,47905.0,109864.0,107000.0,60536.0,12700.0,37271.0,85008.0,79500.0,0.4766,George Mason University,Fairfax,0.8735,0.7276
52388.0,52388.0,51.0,5.0,42.0,2.0,3.0,876.0,0.22,0.48,9.0,0.6527,0.582524272,0.583732057,26000.0,18238.0,21000.0,19500.0,67640.0,14500.0,45237.0,102102.0,106000.0,55846.0,8200.0,36628.0,74793.0,60900.0,0.5949,Hampden-Sydney College,Hampden-Sydney,0.8495,0.6555
29162.0,29162.0,51.0,5.0,21.0,2.0,3.0,3254.0,0.3806,0.5636,15.0,0.5567,0.514254386,0.243496358,25442.0,20827.0,19500.0,19500.0,59159.0,10600.0,36078.0,84402.0,85500.0,42721.0,9000.0,25388.0,63803.0,69500.0,0.3626,Hampton University,Hampton,0.8478,0.5796
42260.0,42260.0,51.0,5.0,22.0,2.0,3.0,673.0,0.3314,0.589,8.0,0.6968,0.565445026,0.586666667,27000.0,21000.0,20500.0,26000.0,40075.0,9000.0,21153.0,57630.0,70600.0,29863.0,5800.0,17795.0,44900.0,48700.0,0.6129,Hollins University,Roanoke,0.7429,0.5867
13576.0,30790.0,51.0,5.0,13.0,1.0,3.0,20497.0,0.1683,0.3042,17.0,0.8089,0.776315789,0.834082397,20093.0,15500.0,16161.0,17963.0,69954.0,19500.0,48802.0,100257.0,102600.0,57438.0,13900.0,38870.0,76780.0,69900.0,0.6687,James Madison University,Harrisonburg,0.9014,0.823
21222.0,21222.0,51.0,5.0,13.0,2.0,3.0,50059.0,0.3908,0.4902,18.0,0.6348,0.322822231,0.339102068,24500.0,13935.0,16666.0,16892.0,44813.0,8000.0,24639.0,68020.0,77700.0,39707.0,7600.0,21679.0,59266.0,59900.0,0.5224,Liberty University,Lynchburg,0.7879,0.6744
15200.0,27410.0,51.0,5.0,32.0,1.0,3.0,2957.0,0.26,0.4943,14.0,0.616,0.495016611,0.182564103,25000.0,15000.0,20000.0,19500.0,52347.0,16000.0,37953.0,66882.0,71000.0,46058.0,12500.0,31166.0,58052.0,52500.0,0.4669,Longwood University,Farmville,0.7775,0.6558
35540.0,35540.0,51.0,5.0,13.0,2.0,3.0,1599.0,0.2731,0.5802,11.0,0.6162,0.5625,0.534709193,27000.0,25000.0,24896.0,20948.0,56380.0,13800.0,38040.0,78352.0,83100.0,44261.0,10000.0,29544.0,61504.0,57900.0,0.5387,University of Lynchburg,Lynchburg,0.7585,0.6641
33157.0,33157.0,51.0,5.0,13.0,2.0,3.0,1188.0,0.4833,0.6644,14.0,0.5566,0.404145078,0.440860215,26586.0,12950.0,12000.0,12000.0,44427.0,10800.0,26390.0,57577.0,69000.0,39075.0,7900.0,23001.0,51484.0,49700.0,0.4057,Mary Baldwin University,Staunton,0.6124,0.4894
14559.0,31479.0,51.0,5.0,22.0,1.0,3.0,3504.0,0.2024,0.3075,13.0,0.6738,0.61861521,0.674019608,20500.0,17000.0,16125.0,15700.0,60613.0,15500.0,40127.0,88325.0,97700.0,49411.0,14300.0,30631.0,67484.0,67300.0,0.5794,University of Mary Washington,Fredericksburg,0.8197,0.6898
39050.0,39050.0,51.0,5.0,12.0,2.0,3.0,1795.0,0.2211,0.3503,13.0,0.5789,0.651567944,0.625441696,25000.0,21000.0,20079.0,19500.0,67516.0,10700.0,42262.0,94804.0,97700.0,57801.0,13800.0,33197.0,82983.0,76700.0,0.4762,Marymount University,Arlington,0.76,0.6392
9910.0,21412.0,51.0,5.0,12.0,1.0,3.0,5495.0,0.6219,0.5827,18.0,0.3267,0.278234086,0.403781229,29000.0,18270.0,16000.0,15000.0,44666.0,9700.0,25584.0,64690.0,67600.0,33412.0,6900.0,18911.0,50358.0,55600.0,0.0759,Norfolk State University,Norfolk,0.7197,0.3899
12262.0,32662.0,51.0,5.0,12.0,1.0,3.0,17521.0,0.3694,0.4217,15.0,0.4435,0.435328589,0.494164235,24000.0,17610.0,16542.0,15000.0,54914.0,13600.0,37373.0,80436.0,83800.0,46732.0,10700.0,30287.0,65302.0,64900.0,0.2575,Old Dominion University,Norfolk,0.7592,0.5085
12286.0,25185.0,51.0,5.0,31.0,1.0,3.0,5609.0,0.3537,0.5514,12.0,0.4962,0.563621533,0.617164493,24000.0,18750.0,17500.0,16446.0,53739.0,16000.0,38051.0,77202.0,81500.0,44830.0,12000.0,30635.0,62021.0,57700.0,0.3436,Radford University,Radford,0.7267,0.5472
48002.0,48002.0,51.0,5.0,21.0,2.0,3.0,1489.0,0.202,0.5819,10.0,0.746,0.709580838,0.656957929,27000.0,24270.0,23500.0,20750.0,58448.0,21000.0,40135.0,82908.0,84000.0,48067.0,15400.0,34438.0,66457.0,58500.0,0.6765,Randolph-Macon College,Ashland,0.8092,0.7203
29010.0,29010.0,51.0,5.0,13.0,2.0,3.0,520.0,0.4059,0.5628,7.0,0.5149,0.572519084,0.466321244,26950.0,14979.0,18767.0,17500.0,53409.0,12800.0,32764.0,78006.0,71100.0,39122.0,5700.0,25224.0,52931.0,52300.0,0.3911,Randolph College,Lynchburg,0.6803,0.5598
62600.0,62600.0,51.0,5.0,12.0,2.0,3.0,3002.0,0.1755,0.3335,7.0,0.8784,0.821826281,0.842105263,21000.0,13055.0,17750.0,20500.0,76178.0,21100.0,50485.0,111727.0,131800.0,67927.0,14800.0,44797.0,94208.0,89300.0,0.8246,University of Richmond,University of Richmond,0.9318,0.897
36774.0,36774.0,51.0,5.0,22.0,2.0,3.0,1801.0,0.2432,0.8094,11.0,0.6589,0.613744076,0.684989429,27000.0,23250.0,21625.0,22250.0,58047.0,15600.0,40380.0,81482.0,82500.0,45330.0,9700.0,31058.0,61444.0,57700.0,0.5709,Roanoke College,Salem,0.7789,0.7002
36028.0,36028.0,51.0,5.0,13.0,2.0,3.0,2127.0,0.1865,0.5847,11.0,0.7055,0.527027027,0.612716763,25000.0,21750.0,19000.0,18992.0,58433.0,6900.0,38172.0,90361.0,87300.0,48167.0,9300.0,28920.0,71002.0,71900.0,0.6096,Shenandoah University,Winchester,0.8168,0.6485
20040.0,20040.0,51.0,5.0,32.0,2.0,3.0,967.0,0.4329,0.5563,17.0,0.3829,0.328063241,0.277777778,24224.0,18750.0,15500.0,12000.0,50002.0,4000.0,27572.0,74656.0,73500.0,36988.0,3800.0,22066.0,56333.0,52300.0,0.2082,Southern Virginia University,Buena Vista,0.8246,0.4478
13920.0,13920.0,51.0,5.0,12.0,3.0,3.0,2010.0,0.5469,0.1074,39.0,0.1333,0.133444207,0.154570325,40621.0,12667.0,20636.0,22364.0,40092.0,11500.0,20698.0,62129.0,106500.0,36582.0,9600.0,18625.0,56532.0,83200.0,0.0,Strayer University-Virginia,Arlington,0.5,0.2727
25110.0,25110.0,51.0,5.0,41.0,2.0,3.0,463.0,0.3129,0.5055,9.0,0.481,0.405405405,0.344594595,27000.0,24219.0,21500.0,19500.0,51943.0,9700.0,32164.0,75018.0,70500.0,35533.0,4700.0,21499.0,51006.0,54400.0,0.4684,Sweet Briar College,Sweet Briar,0.7662,0.4167
11656.0,32540.0,51.0,5.0,32.0,1.0,3.0,1214.0,0.3298,0.2148,13.0,0.4981,0.267772512,0.387614679,16750.0,11000.0,11000.0,9847.0,45325.0,14200.0,32165.0,64827.0,72000.0,39725.0,8000.0,25049.0,56545.0,48600.0,0.3333,University of Virginia's College at Wise,Wise,0.732,0.4097
15478.0,36694.0,51.0,5.0,13.0,1.0,3.0,30435.0,0.1501,0.3426,17.0,0.8628,0.747608927,0.807897862,21500.0,17977.0,19500.0,19000.0,81698.0,21100.0,53415.0,113356.0,105600.0,67377.0,15500.0,45466.0,90681.0,76400.0,0.6911,Virginia Polytechnic Institute and State University,Blacksburg,0.9179,0.8778
16458.0,39042.0,51.0,5.0,12.0,1.0,3.0,20797.0,0.2971,0.4173,17.0,0.6538,0.616020343,0.661170093,21500.0,18000.0,17500.0,15750.0,58128.0,12100.0,37933.0,84890.0,86100.0,47161.0,9700.0,28332.0,67933.0,65700.0,0.4679,Virginia Commonwealth University,Richmond,0.8563,0.6975
20986.0,58014.0,51.0,5.0,22.0,1.0,3.0,17315.0,0.1371,0.2041,15.0,0.953,0.876807403,0.898509174,17500.0,10047.0,15000.0,18414.0,86863.0,21600.0,59194.0,130294.0,126500.0,72359.0,13300.0,48498.0,105089.0,87200.0,0.9181,University of Virginia-Main Campus,Charlottesville,0.9734,0.9422
20484.0,51186.0,51.0,5.0,32.0,1.0,3.0,1560.0,0.1647,0.5992,10.0,0.818,0.73880597,0.813229572,22996.0,18238.0,19500.0,18270.0,77369.0,15800.0,52604.0,90374.0,97800.0,63545.0,13600.0,51201.0,71197.0,71000.0,0.7163,Virginia Military Institute,Lexington,0.8444,0.7436
9755.0,22006.0,51.0,5.0,21.0,1.0,3.0,4787.0,0.71,0.7567,13.0,0.4072,0.414634146,0.405797101,26500.0,17805.0,17781.0,15000.0,45543.0,8400.0,27137.0,65094.0,68900.0,33630.0,6700.0,18098.0,50839.0,51400.0,0.2715,Virginia State University,Petersburg,0.7118,0.4922
14880.0,14880.0,51.0,5.0,12.0,2.0,3.0,1153.0,0.5064,0.456,22.0,0.4133,0.352941176,0.292156863,29000.0,22500.0,22650.0,21000.0,38275.0,7000.0,22194.0,53574.0,59000.0,27977.0,3600.0,14276.0,44493.0,43400.0,0.2755,Virginia Union University,Richmond,0.6182,0.4352
36960.0,36960.0,51.0,5.0,11.0,2.0,3.0,1243.0,0.2617,0.476,13.0,0.4905,0.398058252,0.45398773,27000.0,12750.0,15000.0,13000.0,50074.0,7700.0,32037.0,72086.0,74700.0,39200.0,9800.0,25246.0,52323.0,50000.0,0.4289,Virginia Wesleyan University,Virginia Beach,0.6679,0.4711
9192.0,26771.0,53.0,8.0,32.0,1.0,3.0,8081.0,0.3114,0.3568,17.0,0.4985,0.462713068,0.571997106,19500.0,13888.0,13068.0,13000.0,61580.0,12800.0,38275.0,84664.0,83000.0,49398.0,10800.0,31254.0,68583.0,63000.0,0.3236,Central Washington University,Ellensburg,0.6897,0.5438
39913.0,39913.0,53.0,8.0,11.0,2.0,3.0,480.0,0.3002,0.7291,6.0,0.5198,0.522167488,0.571428571,27000.0,24000.0,19500.0,19500.0,33696.0,6200.0,17015.0,57635.0,62400.0,27580.0,5500.0,13200.0,44900.0,44000.0,0.5141,Cornish College of the Arts,Seattle,0.6855,0.5225
8353.0,25892.0,53.0,8.0,31.0,1.0,3.0,6517.0,0.3451,0.6753,20.0,0.4721,0.427763108,0.542127335,19500.0,15000.0,14000.0,13500.0,57897.0,10700.0,36589.0,80559.0,77100.0,46469.0,9800.0,30195.0,65517.0,62100.0,0.2953,Eastern Washington University,Cheney,0.6707,0.5257
8999.0,30980.0,53.0,8.0,22.0,1.0,3.0,2042.0,0.4108,0.406,20.0,0.4356,0.453667954,0.546242775,20500.0,16283.0,14440.0,13629.0,45320.0,5500.0,24244.0,66437.0,63700.0,34774.0,3700.0,17808.0,53386.0,52400.0,0.3446,The Evergreen State College,Olympia,0.682,0.4271
53500.0,53500.0,53.0,8.0,12.0,2.0,3.0,5098.0,0.1326,0.36,12.0,0.8687,0.808870116,0.808736718,24454.0,23650.0,20000.0,20418.0,78892.0,17600.0,53874.0,111646.0,99900.0,66525.0,12200.0,45665.0,88911.0,69700.0,0.7757,Gonzaga University,Spokane,0.9391,0.8541
19920.0,19920.0,53.0,8.0,41.0,2.0,3.0,782.0,0.6269,0.3166,7.0,0.3981,0.557446809,0.592198582,14573.0,12500.0,10155.0,15000.0,49416.0,5900.0,30073.0,70156.0,59200.0,47001.0,6000.0,32568.0,63419.0,52900.0,0.2336,Heritage University,Toppenish,0.5794,0.5294
36035.0,36035.0,53.0,8.0,21.0,2.0,3.0,642.0,0.2306,0.7333,9.0,0.6349,0.461254613,0.487012987,20891.0,14881.0,15732.0,15000.0,54914.0,7200.0,31694.0,83872.0,78300.0,50495.0,7800.0,31226.0,73774.0,67900.0,0.5798,Northwest University,Kirkland,0.7308,0.5764
50964.0,50964.0,53.0,8.0,21.0,2.0,3.0,2350.0,0.3277,0.4398,12.0,0.7099,0.670788253,0.699280576,22578.0,16500.0,18500.0,16750.0,66990.0,13700.0,44167.0,88955.0,84400.0,52212.0,11600.0,34145.0,72788.0,67000.0,0.5057,Pacific Lutheran University,Tacoma,0.7943,0.7016
59900.0,59900.0,53.0,8.0,12.0,2.0,3.0,1631.0,0.1671,0.4287,10.0,0.6791,0.723577236,0.766129032,25000.0,19593.0,19375.0,18939.0,69594.0,12000.0,43124.0,102646.0,97400.0,46802.0,10500.0,26807.0,70051.0,68200.0,0.5993,University of Puget Sound,Tacoma,0.8045,0.7423
44210.0,44210.0,53.0,8.0,13.0,2.0,3.0,1254.0,0.3978,0.5927,10.0,0.5709,0.606451613,0.701388889,22500.0,17875.0,15000.0,15139.0,62092.0,15000.0,38810.0,85700.0,87600.0,57998.0,10400.0,39582.0,81346.0,67700.0,0.4109,Saint Martin's University,Lacey,0.7329,0.6145
38814.0,38814.0,53.0,8.0,11.0,2.0,3.0,2073.0,0.3318,0.5148,10.0,0.6215,0.548104956,0.581620314,24000.0,17519.0,15000.0,17965.0,64506.0,10200.0,39567.0,97253.0,90100.0,51496.0,8700.0,31618.0,75900.0,63800.0,0.4564,Seattle Pacific University,Seattle,0.7462,0.6638
54285.0,54285.0,53.0,8.0,11.0,2.0,3.0,4117.0,0.2161,0.461,10.0,0.7331,0.727474972,0.742494226,19883.0,18268.0,16334.0,15900.0,75272.0,16300.0,49222.0,107987.0,99800.0,64656.0,11500.0,38579.0,88387.0,80100.0,0.6551,Seattle University,Seattle,0.846,0.754
33027.0,33027.0,53.0,8.0,23.0,2.0,3.0,1214.0,0.2515,0.4854,13.0,0.6416,0.606837607,0.580645161,26842.0,19166.0,18500.0,20500.0,61885.0,10800.0,37548.0,88335.0,88400.0,52840.0,7800.0,32806.0,76591.0,72800.0,0.3994,Walla Walla University,College Place,0.8446,0.6514
12997.0,29073.0,53.0,8.0,32.0,1.0,3.0,21583.0,0.2559,0.3083,15.0,0.6164,0.527318933,0.602316602,19500.0,14597.0,14750.0,15000.0,68905.0,12800.0,43186.0,97582.0,93000.0,53510.0,11900.0,33786.0,76626.0,71300.0,0.4254,Washington State University,Pullman,0.7957,0.6147
12643.0,41997.0,53.0,8.0,11.0,1.0,3.0,31588.0,0.1546,0.1579,20.0,0.837,0.591303026,0.733613951,14615.0,12184.0,11667.0,12851.0,78466.0,16200.0,50171.0,115782.0,110400.0,62979.0,11200.0,39660.0,90996.0,86600.0,0.7089,University of Washington-Seattle Campus,Seattle,0.949,0.8473
9286.0,27853.0,53.0,8.0,13.0,1.0,3.0,13574.0,0.2076,0.2816,17.0,0.6555,0.594775856,0.657622278,18500.0,13477.0,13000.0,14000.0,62569.0,11300.0,39304.0,86564.0,82400.0,45272.0,9700.0,28084.0,64682.0,59500.0,0.4197,Western Washington University,Bellingham,0.7973,0.6917
61492.0,61492.0,53.0,8.0,13.0,2.0,3.0,1523.0,0.1467,0.3637,10.0,0.8098,0.874285714,0.89047619,18437.0,9500.0,13542.0,12000.0,67589.0,13800.0,44195.0,101439.0,94400.0,45594.0,4600.0,24740.0,62635.0,56300.0,0.6812,Whitman College,Walla Walla,0.8869,0.8956
50920.0,50920.0,53.0,8.0,21.0,2.0,3.0,1927.0,0.2799,0.5364,10.0,0.6839,0.691927512,0.692307692,25000.0,19724.0,19500.0,15750.0,58561.0,9500.0,38934.0,80121.0,81600.0,49510.0,9600.0,33151.0,69338.0,63800.0,0.6024,Whitworth University,Spokane,0.8035,0.7625
34816.0,34816.0,54.0,5.0,41.0,2.0,3.0,642.0,0.4097,0.6839,12.0,0.4625,0.355555556,0.320930233,27000.0,14250.0,25283.0,25125.0,44512.0,12400.0,24862.0,65576.0,81200.0,37124.0,8700.0,21945.0,52389.0,47000.0,0.3938,Bethany College,Bethany,0.6307,0.4364
10240.0,17560.0,54.0,5.0,32.0,1.0,3.0,1231.0,0.4075,0.5347,17.0,0.3456,0.296803653,0.270788913,18250.0,12125.0,13000.0,11000.0,38217.0,5800.0,18934.0,61745.0,63200.0,35030.0,3500.0,19205.0,51005.0,53200.0,0.2063,Bluefield State University,Bluefield,0.5533,0.3986
32842.0,32842.0,54.0,5.0,13.0,2.0,3.0,2083.0,0.2863,0.3374,15.0,0.4633,0.512987013,0.374137931,19500.0,11999.0,13000.0,13242.0,55774.0,11200.0,34245.0,83868.0,71500.0,42698.0,8200.0,26110.0,67653.0,65700.0,0.3925,University of Charleston,Charleston,0.6907,0.43
9700.0,20600.0,54.0,5.0,41.0,1.0,3.0,1394.0,0.4682,0.456,15.0,0.4225,0.366602687,0.392857143,18900.0,11207.0,10560.0,11825.0,42703.0,8300.0,26282.0,57358.0,64100.0,33094.0,5900.0,19043.0,46056.0,52600.0,0.3239,Concord University,Athens,0.4904,0.4279
31270.0,31270.0,54.0,5.0,33.0,2.0,3.0,681.0,0.4031,0.6538,11.0,0.366,0.353448276,0.205223881,27000.0,16459.0,16668.0,17500.0,43411.0,7500.0,27027.0,63017.0,69700.0,38495.0,7500.0,24271.0,56272.0,54800.0,0.2983,Davis & Elkins College,Elkins,0.581,0.485
8454.0,18372.0,54.0,5.0,32.0,1.0,3.0,2690.0,0.3304,0.4131,12.0,0.4832,0.360824742,0.410984848,21000.0,12881.0,12792.0,11997.0,46857.0,8400.0,28411.0,69615.0,70100.0,41197.0,6100.0,25613.0,60555.0,56800.0,0.3168,Fairmont State University,Fairmont,0.6421,0.4531
9412.0,11140.0,54.0,5.0,43.0,1.0,3.0,1177.0,0.4204,0.3507,15.0,0.3549,0.16957606,0.286549708,25000.0,10250.0,12000.0,11500.0,39315.0,5400.0,22225.0,56900.0,66700.0,34917.0,6500.0,19818.0,49212.0,55000.0,0.2754,Glenville State University,Glenville,0.6293,0.4476
8942.0,20294.0,54.0,5.0,13.0,1.0,3.0,7149.0,0.3784,0.4534,15.0,0.4869,0.441108545,0.474847203,23250.0,15793.0,17405.0,17001.0,46354.0,8800.0,29123.0,68397.0,70800.0,39561.0,7000.0,23718.0,58775.0,54800.0,0.335,Marshall University,Huntington,0.787,0.5468
8642.0,19082.0,54.0,5.0,41.0,1.0,3.0,2375.0,0.2694,0.4111,16.0,0.4949,0.427745665,0.487486398,21600.0,14274.0,14000.0,14750.0,49358.0,10500.0,29776.0,72112.0,70300.0,43726.0,9100.0,27733.0,62049.0,59500.0,0.3322,Shepherd University,Shepherdstown,0.7206,0.4444
9049.0,14623.0,54.0,5.0,22.0,1.0,3.0,1328.0,0.1758,0.1571,12.0,0.3351,0.337931034,0.345609065,23338.0,14250.0,16482.0,14500.0,40492.0,5700.0,24235.0,56182.0,60800.0,32849.0,4100.0,18559.0,46818.0,50000.0,0.2493,West Virginia State University,Institute,0.6324,0.3191
8732.0,17116.0,54.0,5.0,41.0,1.0,3.0,1578.0,0.3194,0.4878,12.0,0.6062,0.485380117,0.294975689,23250.0,14750.0,16250.0,17250.0,43296.0,9000.0,28311.0,61253.0,68400.0,36822.0,7300.0,24295.0,51730.0,54800.0,0.4244,West Liberty University,West Liberty,0.691,0.4201
8064.0,20120.0,54.0,5.0,13.0,1.0,3.0,1009.0,0.2429,0.2554,12.0,0.3612,0.493481222,0.504888397,22500.0,14250.0,15250.0,16500.0,55939.0,13300.0,35542.0,84067.0,93600.0,45181.0,9600.0,27491.0,66603.0,67100.0,0.2478,West Virginia University Institute of Technology,Beckley,0.6094,0.289
33494.0,33494.0,54.0,5.0,33.0,2.0,3.0,909.0,0.3735,0.7559,13.0,0.4945,0.444776119,0.485576923,27000.0,13750.0,12702.0,19500.0,51593.0,17000.0,35845.0,76753.0,84200.0,42672.0,10800.0,27965.0,61211.0,58900.0,0.3852,West Virginia Wesleyan College,Buckhannon,0.6836,0.551
9648.0,27360.0,54.0,5.0,13.0,1.0,3.0,17705.0,0.2041,0.4408,17.0,0.612,0.493481222,0.504888397,22500.0,14250.0,15250.0,16500.0,55939.0,13300.0,35542.0,84067.0,93600.0,45181.0,9600.0,27491.0,66603.0,67100.0,0.4325,West Virginia University,Morgantown,0.8145,0.6432
29475.0,29475.0,54.0,5.0,13.0,2.0,3.0,567.0,0.2524,0.5596,14.0,0.3204,0.299065421,0.436532508,25125.0,11000.0,17250.0,17750.0,57949.0,14100.0,39537.0,86644.0,85200.0,48482.0,14500.0,32850.0,69196.0,63700.0,0.2652,Wheeling University,Wheeling,0.6552,0.5707
32794.0,32794.0,55.0,3.0,11.0,2.0,3.0,724.0,0.4911,0.5914,10.0,0.5051,0.533730159,0.498120301,27000.0,24500.0,21496.0,18625.0,53145.0,8900.0,33402.0,76239.0,75100.0,51755.0,9400.0,31624.0,72818.0,63700.0,0.3583,Alverno College,Milwaukee,0.7863,0.4866
58554.0,58554.0,55.0,3.0,13.0,2.0,3.0,898.0,0.2946,0.5384,11.0,0.6718,0.643356643,0.714932127,25738.0,23434.0,20000.0,23250.0,53260.0,10000.0,34613.0,73974.0,69500.0,41660.0,4500.0,24265.0,57519.0,50300.0,0.5697,Beloit College,Beloit,0.8621,0.7423
37230.0,37230.0,55.0,3.0,13.0,2.0,3.0,2525.0,0.2165,0.6135,13.0,0.696,0.615989515,0.625675676,27000.0,18625.0,21500.0,23250.0,58009.0,13800.0,41980.0,79764.0,75100.0,54456.0,12600.0,38461.0,72679.0,61400.0,0.5872,Carroll University,Waukesha,0.7889,0.6755
36500.0,36500.0,55.0,3.0,13.0,2.0,3.0,2628.0,0.2577,0.8333,13.0,0.6051,0.656077348,0.623015873,26000.0,16666.0,19500.0,19500.0,56950.0,13600.0,40368.0,80915.0,78200.0,46116.0,10600.0,29775.0,63697.0,59700.0,0.5227,Carthage College,Kenosha,0.8164,0.6858
34250.0,34250.0,55.0,3.0,21.0,2.0,3.0,2310.0,0.2247,0.4629,12.0,0.6431,0.475589226,0.458492003,25750.0,17750.0,19500.0,20500.0,56075.0,11500.0,37673.0,78409.0,78200.0,49761.0,10300.0,34250.0,70550.0,67300.0,0.5548,Concordia University-Wisconsin,Mequon,0.7845,0.6066
34850.0,34850.0,55.0,3.0,11.0,2.0,3.0,1104.0,0.2344,0.5738,13.0,0.6738,0.568396226,0.623376623,24424.0,14584.0,19000.0,19500.0,59728.0,10900.0,40198.0,84290.0,76500.0,53843.0,14200.0,38674.0,72921.0,66400.0,0.4659,Edgewood College,Madison,0.749,0.6229
32286.0,32286.0,55.0,3.0,41.0,2.0,3.0,1230.0,0.2898,0.5501,13.0,0.5575,0.44205298,0.479032258,25000.0,17950.0,20000.0,19938.0,55961.0,11100.0,39063.0,76612.0,72000.0,49546.0,10300.0,35297.0,66568.0,64700.0,0.5,Lakeland University,Plymouth,0.6652,0.4293
55461.0,55461.0,55.0,3.0,13.0,2.0,3.0,1394.0,0.2076,0.5989,7.0,0.7642,0.697095436,0.673003802,26000.0,22026.0,22036.0,19062.0,55789.0,13700.0,37114.0,83652.0,81600.0,40653.0,8400.0,18951.0,54486.0,56000.0,0.5881,Lawrence University,Appleton,0.8709,0.8122
20280.0,20280.0,55.0,3.0,31.0,2.0,3.0,566.0,0.3397,0.2758,10.0,0.6569,0.446078431,0.417355372,14143.0,13750.0,11500.0,14936.0,45593.0,5100.0,27983.0,67603.0,68100.0,40403.0,8900.0,28868.0,57397.0,49900.0,0.472,Maranatha Baptist University,Watertown,0.7568,0.5093
33000.0,33000.0,55.0,3.0,13.0,2.0,3.0,1050.0,0.3174,0.7828,12.0,0.4119,0.393103448,0.530612245,25000.0,14250.0,17846.0,18355.0,53501.0,11100.0,35359.0,74849.0,73100.0,49839.0,10900.0,35094.0,65905.0,64700.0,0.3011,Marian University,Fond Du Lac,0.6233,0.562
48700.0,48700.0,55.0,3.0,11.0,2.0,3.0,7238.0,0.1876,0.403,13.0,0.8006,0.771944217,0.79505814,23940.0,18738.0,19800.0,21500.0,78257.0,23600.0,54671.0,105538.0,106000.0,65241.0,17700.0,45047.0,83196.0,79400.0,0.6576,Marquette University,Milwaukee,0.9135,0.8152
42268.0,42268.0,55.0,3.0,11.0,2.0,3.0,883.0,0.3638,0.7712,11.0,0.6327,0.502512563,0.556179775,27000.0,14500.0,19250.0,15875.0,41174.0,7700.0,22588.0,62110.0,66200.0,29841.0,7200.0,15701.0,49385.0,48800.0,0.5255,Milwaukee Institute of Art & Design,Milwaukee,0.8371,0.5311
48421.0,48421.0,55.0,3.0,11.0,2.0,3.0,2607.0,0.2268,0.6105,12.0,0.7154,0.569892473,0.621107266,27000.0,24500.0,25000.0,24146.0,89070.0,22600.0,66120.0,109311.0,103000.0,75114.0,21700.0,55596.0,89365.0,75400.0,0.4971,Milwaukee School of Engineering,Milwaukee,0.8318,0.6741
34390.0,34390.0,55.0,3.0,11.0,2.0,3.0,703.0,0.5768,0.8156,10.0,0.5887,0.518828452,0.617346939,25288.0,20000.0,17500.0,18695.0,48745.0,9000.0,32376.0,66929.0,68600.0,40421.0,10900.0,26188.0,52311.0,65900.0,0.5,Mount Mary University,Milwaukee,0.6581,0.5137
42491.0,42491.0,55.0,3.0,33.0,2.0,3.0,457.0,0.3185,0.6602,8.0,0.4332,0.569444444,0.50625,25450.0,15000.0,14000.0,18500.0,44560.0,7600.0,32956.0,57708.0,59900.0,35819.0,5700.0,23738.0,50240.0,42400.0,0.369,Northland College,Ashland,0.7131,0.5748
50700.0,50700.0,55.0,3.0,32.0,2.0,3.0,720.0,0.3329,0.7389,12.0,0.5991,0.613861386,0.63255814,27000.0,17621.0,18625.0,19750.0,54902.0,19500.0,40128.0,75166.0,75500.0,42334.0,10400.0,29650.0,59116.0,50500.0,0.5431,Ripon College,Ripon,0.7551,0.6296
44432.0,44432.0,55.0,3.0,22.0,2.0,3.0,1749.0,0.1358,0.4519,12.0,0.7357,0.667293233,0.543429844,26731.0,22355.0,25000.0,20500.0,58363.0,13900.0,43919.0,82286.0,80600.0,49775.0,13500.0,38310.0,66033.0,57000.0,0.6712,Saint Norbert College,De Pere,0.8214,0.7845
